geo_id,geo_level,pop_total,trials_per_100k,coverage_residual,places_access2,places_bphigh,places_chd,places_depression,places_diabetes,places_foodinsecu,places_foodstamp,places_ghlth,places_housinsecu,places_lacktrpt,places_lpa,places_mhlth,places_obesity,places_stroke,pct_poverty,median_hh_income,gini_index,pct_nhblack,pct_hispanic,pct_no_vehicle,pct_no_internet,pct_unemployed,pct_uninsured,pct_bachelors_plus,endo_per_100k,amc_count,has_ctsa,dist_nearest_trial_km,has_trial_site,county_trial_count,county_site_count,burden_decile,lat,lon,pop,pct_nhwhite,endo_count
19169,county,98573.0,8.115812646465056,8.115812646465056,6.3,31.0,5.4,20.9,9.8,11.4,9.4,15.9,9.4,6.8,22.2,16.1,35.0,2.8,17.198421474440263,66197.0,0.4779,2.359672526959715,3.805301654611304,1.499531396438613,5.26137665312923,5.558014767073322,5.1,52.5,4.057906323232528,0,0,0.0,True,8,8,2,42.025132,-93.604948,98537,82.51346717661023,4
20015,county,67618.0,11.831169215297702,11.831169215297702,8.6,31.3,5.3,21.8,9.3,11.9,6.6,16.2,10.9,6.7,22.5,17.4,38.8,2.7,7.524623620929338,77724.0,0.4043,2.342571504628945,5.532550504303588,0.7794830371567044,9.773828756058158,3.10572154348615,6.8,32.0,0.0,0,0,0.0,True,8,8,1,37.725409,-96.99849,67380,86.53908722529503,0
20063,county,2758.0,145.032632342277,145.032632342277,8.8,30.3,5.4,21.5,9.2,11.4,6.5,16.6,10.5,6.6,25.9,17.7,37.7,2.8,6.272661348803481,59417.0,0.4192,0.290065264684554,2.320522117476432,0.5922165820642978,22.081218274111677,3.2811334824757643,11.0,19.7,0.0,0,0,0.0,True,4,4,1,39.047079,-100.377754,2718,94.27121102248006,0
20079,county,33959.0,85.39709649871904,85.39709649871904,10.3,29.8,5.4,21.5,10.0,12.9,7.2,16.9,11.5,7.0,26.7,17.1,37.2,2.8,9.314172973291322,70685.0,0.3938,1.545981919373362,12.585765187431903,1.3589008002415823,10.72021742412804,4.199475065616798,8.5,30.7,0.0,0,0,0.0,True,29,29,3,38.046143,-97.385867,34024,80.98589475544038,0
20091,county,610742.0,8.841704025595096,8.841704025595096,6.8,29.3,4.4,18.8,8.3,7.7,3.8,11.8,8.1,4.9,18.7,13.7,30.9,2.2,5.21627790458164,103644.0,0.4459,4.695108572850729,8.142390731274418,0.728468309348193,3.374918632950649,3.187172982172219,5.5,56.7,2.7834994154651227,0,1,0.0,True,54,58,0,38.924919,-94.740299,609863,78.16459323249424,17
20103,county,82050.0,2.437538086532602,2.437538086532602,8.7,30.2,5.2,21.3,9.6,10.9,6.1,15.5,10.8,6.6,22.5,16.4,39.5,2.6,9.397928092626447,84307.0,0.4164,6.987202925045704,7.41011578305911,0.8417162800246356,8.304249640730855,4.205101777892296,6.7,35.5,1.218769043266301,0,0,0.0,True,2,2,2,39.23513,-94.959527,81881,77.95246800731262,1
20125,county,31448.0,3.1798524548460954,3.1798524548460954,11.2,34.4,6.3,22.9,11.1,17.3,11.0,20.6,14.2,9.4,27.8,19.2,39.3,3.4,16.363520732638005,51513.0,0.431,4.874713813279064,7.396336809972017,2.546916890080429,15.00551963412711,4.650194336479734,12.4,20.1,0.0,0,0,0.0,True,1,1,5,37.143443,-95.693873,31486,77.82370897990333,0
20151,county,9175.0,10.899182561307905,10.899182561307905,9.8,30.9,5.7,22.0,9.9,13.1,7.6,17.7,11.7,7.3,27.1,17.5,37.6,2.9,10.953678474114442,61685.0,0.4353,2.245231607629428,7.53133514986376,1.3966480446927374,12.960893854748605,3.556155750618951,8.5,27.9,0.0,0,0,0.0,True,1,1,2,37.6448,-98.730599,9157,86.47411444141689,0
20155,county,61881.0,6.464019650619738,6.464019650619738,10.7,30.6,6.1,23.2,10.9,15.5,9.0,19.0,13.3,8.1,28.4,17.7,44.5,3.1,11.70472358235969,57390.0,0.4366,2.0345501850325625,10.020846463373248,1.4111380530269906,12.743967881702906,4.162999185004075,9.2,20.5,1.6160049126549343,0,0,0.0,True,4,4,4,38.051646,-97.931942,61898,82.95761219114107,1
20161,county,72105.0,5.547465501698912,5.547465501698912,9.3,30.8,5.9,21.9,10.4,13.8,8.9,17.8,12.7,8.0,25.3,16.9,30.9,3.1,19.30517994591221,56327.0,0.4844,6.236738090285001,8.516746411483254,0.440874276106856,5.357743321501961,4.306318681318682,6.1,47.8,0.0,0,0,0.0,True,4,4,3,39.190165,-96.632706,71959,75.57312252964427,0
20173,county,522700.0,21.618519227090108,21.618519227090108,11.6,32.5,5.7,23.0,10.9,15.9,9.2,19.4,14.0,8.2,25.8,17.5,38.9,3.0,13.45915439066386,65372.0,0.4614,7.845609336139277,15.482112110197054,1.2391041311702102,8.478652739709114,5.263804686219892,10.9,31.7,1.9131432944327529,0,0,0.0,True,113,121,4,37.680269,-97.34439,523824,66.35048785154008,10
20177,county,178625.0,90.6927921623513,90.6927921623513,10.0,34.3,5.6,24.0,10.3,14.7,8.5,18.8,12.6,7.7,24.6,16.8,38.5,2.9,12.537438768369489,63463.0,0.4508,7.774387683694892,13.199160251924424,1.4369438395569536,12.867973223647068,4.156523307186006,8.2,31.7,8.397480755773268,0,0,0.0,True,162,167,3,39.034789,-95.706417,178909,72.24912526242127,15
21013,county,24248.0,4.124051468162323,4.124051468162323,,,,,,,,,,,,,,,25.37528868360277,33658.0,0.4755,1.9341801385681292,1.3568129330254042,2.315989847715736,23.36082910321489,9.954020131726107,6.2,11.7,0.0,0,0,0.0,True,1,1,9,36.680825,-83.70439,24097,93.34790498185416,0
21015,county,136150.0,0.7344840249724569,0.7344840249724569,,,,,,,,,,,,,,,5.673889092912229,91697.0,0.3906,3.5908923980903413,4.5347043701799485,1.0869784419303443,5.699074354165406,2.799003207908251,5.3,34.6,0.0,0,0,0.0,True,1,1,9,38.984893,-84.678985,135968,85.63422695556372,0
21017,county,20228.0,19.77456990310461,19.77456990310461,,,,,,,,,,,,,,,14.905082064465098,54580.0,0.452,4.869487838639509,7.1732252323511965,1.066071649931821,15.036568736829055,5.494962085800354,3.4,23.2,0.0,0,0,0.0,True,4,4,9,38.203999,-84.246703,20252,84.43741348625667,0
21019,county,48242.0,4.14576510094938,4.14576510094938,,,,,,,,,,,,,,,16.730235064881224,58327.0,0.4632,2.0024045437585505,1.9630197752995315,2.255436248853397,9.464198996384829,6.87271842297396,5.4,20.8,12.43729530284814,0,0,0.0,True,2,3,9,38.432179,-82.666251,48261,92.2432734961237,6
21035,county,37345.0,2.677734636497523,2.677734636497523,,,,,,,,,,,,,,,17.150890346766637,48276.0,0.479,3.357879234167894,2.8116213683223994,1.0266801756163455,10.016886187098953,4.707623170932208,7.0,31.5,0.0,0,0,0.0,True,1,1,9,36.621007,-88.30609,37103,88.71334850716293,0
21037,county,93122.0,1.0738600975064967,1.0738600975064967,,,,,,,,,,,,,,,11.31418998732845,71979.0,0.4896,2.6352526792809434,2.272287966323747,1.7707579360976111,9.66807982628477,3.7565421221735,4.2,39.3,0.0,0,0,0.0,True,1,1,9,39.032376,-84.439251,93076,91.08481347050106,0
21047,county,72766.0,1.374268202182338,1.374268202182338,,,,,,,,,,,,,,,15.428909105901107,48920.0,0.4676,19.69188906907072,8.444878102410467,2.9060229669557067,13.69424263729396,6.038372985418266,8.7,19.1,0.0,0,0,0.0,True,1,1,9,36.80904,-87.477832,72748,64.68130720391392,0
21059,county,102916.0,20.40499047767111,20.40499047767111,,,,,,,,,,,,,,,13.59361032298185,64021.0,0.4574,4.65913949240157,3.4484433907264176,1.8122881980256371,9.908648887579195,4.085752351729985,5.1,25.4,5.829997279334602,0,0,0.0,True,21,23,9,37.747426,-87.095079,103312,86.62404290877997,6
21093,county,111005.0,6.306022251249944,6.306022251249944,,,,,,,,,,,,,,,11.17156884825008,64136.0,0.4627,11.258952299445973,5.997928021260304,1.379051550260331,10.08021014118861,6.382939675897887,5.3,23.9,5.405161929642809,0,0,0.0,True,7,7,9,37.743564,-85.915853,110702,75.33624611503987,6
21099,county,19345.0,36.1850607392091,36.1850607392091,,,,,,,,,,,,,,,22.01602481261308,45561.0,0.4626,4.228482812096149,2.031532695787025,5.02847617724684,17.821919711070983,3.532575479770199,9.3,10.5,0.0,0,0,0.0,True,7,7,9,37.280435,-85.88777,19288,90.59705350219696,0
21107,county,45223.0,86.23930300953054,86.23930300953054,,,,,,,,,,,,,,,18.6276894500586,54466.0,0.4291,6.021272361409017,2.257700727505916,1.553556827473426,12.766421368220223,7.728754840024455,4.7,15.5,4.422528359463105,0,0,0.0,True,39,39,9,37.308856,-87.52201,45423,87.80266678460076,2
21111,county,779232.0,18.608065377191902,18.608065377191902,,,,,,,,,,,,,,,13.846582275881897,66296.0,0.4798,21.7349903494723,6.2861894788715045,1.922307012906045,8.664439765166819,5.045383032796805,5.3,36.1,6.031579811917375,0,0,0.0,True,145,153,9,38.201451,-85.686227,782969,65.11667898648926,47
21117,county,169066.0,23.65939928785208,23.65939928785208,,,,,,,,,,,,,,,11.783563815314729,76016.0,0.4512,4.366933623555298,3.6045094815042646,1.897465591733108,7.542351491396078,4.37761213322418,4.8,36.5,14.195639572711247,0,0,0.0,True,40,40,9,39.011065,-84.549073,169064,87.25527308861628,24
21131,county,10468.0,9.552923194497517,9.552923194497517,,,,,,,,,,,,,,,32.298433320596104,37019.0,0.416,0.4203286205578907,0.6973633931983186,6.192536506219578,18.009734991887505,9.986541049798117,1.7,11.6,0.0,0,0,0.0,True,1,1,9,37.115702,-83.376004,10513,96.9526175009553,0
21145,county,67573.0,81.39345596614032,81.39345596614032,,,,,,,,,,,,,,,14.865404821452357,58490.0,0.5105,10.47311796131591,2.7851360750595653,1.6777777777777778,8.329629629629629,3.5670633644258603,5.8,28.2,0.0,0,0,0.0,True,55,56,9,37.0493,-88.649871,67875,82.24882719429358,0
21151,county,92955.0,3.2273680813296757,3.2273680813296757,,,,,,,,,,,,,,,15.122371039750416,59797.0,0.4484,3.894357484804475,2.7432628691302243,1.466194533584154,8.786101582383534,5.418205336838372,5.4,33.3,0.0,0,0,0.0,True,3,3,9,37.70685,-84.286707,92701,88.79780538970469,0
21157,county,31706.0,3.153977165205324,3.153977165205324,,,,,,,,,,,,,,,11.808490506528733,64597.0,0.4351,0.6150255472150382,1.8135368699930607,1.615633174334513,12.148022772734269,2.978634560512214,7.1,22.4,0.0,0,0,0.0,True,1,1,9,36.897003,-88.34,31659,96.0354507033369,0
21173,county,28188.0,7.095217823187172,7.095217823187172,,,,,,,,,,,,,,,16.052930324960975,53436.0,0.4243,2.692635163899532,2.972896267915425,2.839794488556749,11.097617935544138,5.967260704781872,7.0,18.2,0.0,0,0,0.0,True,2,3,9,38.037988,-83.918227,28114,92.56775933021144,0
21179,county,46779.0,2.137711366211334,2.137711366211334,,,,,,,,,,,,,,,8.659868744522115,66212.0,0.4313,4.777784903482332,2.368584193762158,1.300319661916888,8.327463834859403,2.939528468600491,5.4,22.5,0.0,0,0,0.0,True,1,1,9,37.820783,-85.4595,46738,90.0233010538917,0
21193,county,28136.0,7.108330963889679,7.108330963889679,,,,,,,,,,,,,,,23.176713107762296,45330.0,0.5322,0.9560705146431618,1.105345464884845,4.1759021189821794,13.04193634187428,7.531801958451542,3.6,13.2,0.0,0,0,0.0,True,2,2,9,37.258818,-83.200329,28473,94.08942280352574,0
21195,county,58196.0,1.7183311567805346,1.7183311567805346,,,,,,,,,,,,,,,23.381332050312736,41271.0,0.5012,0.7629390336105575,0.9949137397759296,3.892852672424584,17.63257812825969,7.278937746560184,5.4,15.8,8.591655783902674,0,0,0.0,True,1,1,9,37.463914,-82.427235,58669,95.81070863976906,5
21227,county,135307.0,9.607780824347596,9.607780824347596,,,,,,,,,,,,,,,16.356877323420075,63074.0,0.4839,8.60635443842521,5.655287605223677,1.3930916357407936,7.3765343990864976,4.739000486550358,6.8,32.9,4.434360380468121,0,0,0.0,True,13,13,9,36.966984,-86.435814,134554,76.57401317005034,6
21233,county,12951.0,7.721411474017451,7.721411474017451,,,,,,,,,,,,,,,15.612694000463284,55451.0,0.4168,4.123233727125318,5.8065014284611225,2.6976551151691224,18.9873417721519,5.911330049261084,6.1,11.5,0.0,0,0,0.0,True,1,1,9,37.502386,-87.68192,13017,88.1862404447533,0
21239,county,26886.0,11.15822361080116,11.15822361080116,,,,,,,,,,,,,,,8.286840734954994,78295.0,0.4121,3.7156884623967854,6.668898311388827,1.0578480892023254,8.119698846850282,2.436425628640432,2.7,40.7,0.0,0,0,0.0,True,3,3,9,38.048373,-84.726705,26871,85.94807706613108,0
22001,county,57674.0,6.935534209522488,6.935534209522488,10.8,40.8,7.3,31.4,14.3,27.1,24.5,27.9,19.0,13.3,35.0,22.8,41.7,4.2,23.336338731490795,44977.0,0.4783,16.490966466692097,3.086312723237507,2.9315504020946324,19.38470170188891,8.77037633326625,6.4,13.7,0.0,0,0,0.0,True,4,4,8,30.281563,-92.350979,57576,77.00697021188057,0
22017,county,236259.0,20.739950647382745,20.739950647382745,9.2,42.5,6.7,27.6,14.5,28.8,25.0,26.0,21.9,14.0,31.8,20.8,42.3,4.2,21.51240799292302,47572.0,0.5237,49.16934381335737,3.047502952268485,2.115903678221752,16.943106641968775,8.555637019908634,7.5,24.3,5.50243588604032,0,0,0.0,True,49,56,8,32.468933,-93.799166,237848,43.51453277970363,13
22019,county,210770.0,15.182426341509704,15.182426341509704,8.6,39.0,6.2,28.1,12.5,20.5,17.0,22.7,15.7,10.7,32.0,19.8,42.9,3.6,16.8809602884661,64370.0,0.4742,24.561844664800493,4.186079612848128,1.692842179225274,14.724213758734209,5.5994831246346495,7.7,23.6,0.4744508231721782,0,0,0.0,True,32,32,6,30.225067,-93.257749,216785,66.26322531669592,1
22033,county,454369.0,24.64956896267131,24.64956896267131,7.8,40.3,5.9,25.9,13.6,21.9,18.9,21.6,17.9,11.5,24.9,18.9,36.6,3.7,17.349995268163102,62083.0,0.5115,45.07855949679666,4.507789924048516,1.589831522739827,8.576919535997053,7.086480016697122,8.4,38.2,5.061965054834287,0,1,0.0,True,112,117,7,30.460289,-91.100064,456781,43.47589734334869,23
22045,county,69958.0,4.288287258069127,4.288287258069127,10.8,40.9,7.1,28.6,14.7,27.4,24.5,27.7,20.1,13.8,34.2,21.7,42.4,4.2,22.8036822093256,55190.0,0.4724,30.994310872237627,4.424083021241316,2.7825183646212066,14.565556132670476,6.3446425148552805,8.0,14.2,0.0,0,0,0.0,True,3,3,8,29.994242,-91.80964,69929,57.38728951656708,0
22051,county,436171.0,29.80482425470744,29.80482425470744,10.4,38.0,6.0,25.1,13.6,21.5,16.3,22.2,17.3,10.9,29.0,19.0,41.5,3.4,15.349713759053216,63257.0,0.4779,26.42679132725468,15.149792168667792,1.990179661113161,12.4258507649079,5.977806729862079,10.5,29.8,7.565840003118042,0,0,0.0,True,130,141,7,29.945816,-90.152287,440781,50.74752791909595,33
22055,county,243175.0,6.579623727768068,6.579623727768068,8.0,37.1,5.9,26.2,11.9,19.4,15.7,20.7,15.1,10.2,23.9,18.7,34.3,3.4,16.451526678318082,66617.0,0.4969,25.634214043384397,4.675645111545183,1.9622494728437776,8.8203983867996,5.234080141331406,7.6,34.6,1.2336794489565128,0,0,0.0,True,16,16,6,30.198103,-92.042199,241753,64.2352215482677,3
22069,county,37478.0,34.68701638294466,34.68701638294466,9.3,43.4,6.9,28.2,14.8,27.4,25.5,26.7,20.9,14.0,32.4,21.3,42.4,4.3,24.505042958535675,41310.0,0.5324,40.335663589305724,2.529483963925503,1.449588922544353,24.10212029424492,8.890606880556629,7.6,22.8,0.0,0,0,0.0,True,13,13,8,31.757091,-93.097411,37515,50.92054005016277,0
22071,county,380408.0,37.59121785030809,37.59121785030809,8.4,39.0,6.1,27.4,14.4,24.9,21.4,22.0,19.8,12.7,26.1,19.2,34.2,4.0,22.116517002797,51116.0,0.5601,56.67467561144876,5.659186978191836,3.0417102955630217,14.9181918044055,8.368681097945917,8.5,40.7,5.257512986057075,0,1,0.0,True,143,155,8,29.975765,-90.05295,383997,30.809551849593067,20
22073,county,159585.0,21.931885828868623,21.931885828868623,8.8,42.1,6.6,26.2,13.9,25.2,21.6,24.0,19.3,12.7,32.3,20.6,44.1,4.0,22.58984240373469,49261.0,0.5187,37.24222201334712,2.3241532725506784,2.3223424783958384,14.803255306653243,6.452800349021105,8.0,25.8,3.1331265469812326,0,0,0.0,True,35,36,8,32.516411,-92.131922,160368,56.830529185073786,5
22079,county,129536.0,10.035820158102766,10.035820158102766,9.1,39.9,6.5,28.2,13.4,24.0,20.9,25.3,18.3,12.2,30.3,21.1,40.7,3.9,17.834424407114625,55407.0,0.4792,31.06317934782609,3.529520750988142,3.1661997363216874,13.348714568226764,5.618090959567917,8.9,22.3,3.8599308300395254,0,0,0.0,True,13,13,7,31.286365,-92.455373,130023,60.46350049407115,5
22095,county,41986.0,4.763492592769018,4.763492592769018,10.0,42.8,6.2,24.6,14.9,27.5,22.5,24.9,22.1,13.5,30.9,19.9,41.5,4.0,13.885580907921687,65114.0,0.4433,55.813842709474585,7.290525413232983,1.713497899159664,10.766806722689076,9.304304304304305,6.8,16.4,0.0,0,0,0.0,True,2,2,8,30.072182,-90.511201,42477,30.76263516410232,0
22097,county,82574.0,15.743454356092716,15.743454356092716,11.2,43.4,7.5,27.4,15.7,31.2,29.5,30.5,23.0,15.8,35.2,22.5,40.5,4.7,26.977014556640103,44478.0,0.5008,40.38801559813016,2.489887858163587,3.438228438228438,26.12988862988863,6.885107410089307,8.8,14.1,0.0,0,0,0.0,True,13,13,8,30.510054,-92.112737,82540,53.61130622229758,0
22103,county,266168.0,30.056205103543626,30.056205103543626,7.3,34.0,5.6,26.2,10.9,15.9,11.9,18.8,13.3,8.5,24.8,19.4,37.1,3.0,11.527306062336567,76914.0,0.4626,11.96462384659313,6.090889964233116,1.7270679366083073,6.714618819902778,5.19242887837766,6.9,36.4,1.127107691382886,0,0,0.0,True,80,90,4,30.386943,-89.961836,264570,75.84382795828199,3
22105,county,133953.0,4.479182997021343,4.479182997021343,9.6,39.0,6.7,26.7,13.5,23.8,20.7,24.4,18.6,12.3,30.0,21.3,43.1,3.8,18.58562331564056,55274.0,0.475,29.564100841339872,4.727031122856524,2.3100004110321017,14.52998479181224,5.58133433897916,7.5,21.5,0.0,0,0,0.0,True,6,6,7,30.561076,-90.449002,133157,61.688801295976944,0
22109,county,108862.0,2.755782550384891,2.755782550384891,9.7,37.8,6.6,28.0,13.2,22.5,17.8,24.4,16.5,11.3,32.2,21.1,41.0,3.7,16.104793224449303,63088.0,0.4745,18.972644265216516,5.344380959379765,2.775569208529093,12.976749789182026,5.854162938217105,7.3,17.0,2.755782550384891,0,0,0.0,True,3,3,7,29.596256,-90.725647,109580,65.68775146515772,3
22115,county,48452.0,2.063898291092215,2.063898291092215,9.8,39.2,6.6,27.4,12.6,21.7,17.9,23.9,16.0,11.0,31.9,20.4,39.4,3.6,17.316106662263685,56547.0,0.4552,13.237843639065469,9.62602162965409,3.046372560081237,12.732709015006206,4.626685179379227,8.1,18.7,2.063898291092215,0,0,0.0,True,1,1,6,31.09456,-93.24714,48750,69.79072071328325,1
22117,county,45514.0,2.197126158984049,2.197126158984049,10.5,42.1,7.3,28.3,14.9,28.1,25.8,28.0,20.7,14.0,36.2,21.9,45.6,4.3,22.6172166805818,41803.0,0.4816,30.34011512941073,2.640945643098827,3.641766693858525,26.62859806549353,10.494848662787597,9.1,11.7,0.0,0,0,0.0,True,1,1,8,30.839568,-90.004103,45463,64.29889704266819,0
22119,county,36761.0,2.720274203639727,2.720274203639727,10.7,43.4,7.7,28.9,15.7,31.5,30.3,30.0,22.6,15.8,37.0,22.9,44.7,4.7,26.89807132558962,34263.0,0.503,33.52193901145235,2.252387040613694,2.2093101817444767,37.45692858590636,5.242521057217543,7.2,14.4,0.0,0,0,0.0,True,1,1,8,32.699031,-93.338052,36967,61.78014743886184,0
23001,county,111532.0,27.794713624789296,27.794713624789296,9.5,29.6,6.0,30.8,10.3,14.6,19.4,19.3,14.1,10.3,25.8,21.0,36.1,3.1,11.95531327332066,64500.0,0.4299,4.306387404511709,2.0254276799483555,1.24822695035461,9.793780687397708,4.841583654351995,7.4,22.8,2.6898109959473513,0,0,0.0,True,31,31,3,44.117226,-70.202081,111139,89.12240433238891,3
23005,county,303357.0,4.944669152187027,4.944669152187027,6.7,27.8,4.7,26.7,7.4,8.5,10.7,13.6,8.9,7.1,16.1,17.9,26.7,2.4,7.009892634750475,87710.0,0.4668,3.103604004522724,2.272899586955304,1.7006802721088434,6.387692691755602,3.222962890411196,5.0,50.6,7.581826033353441,0,0,0.0,True,15,17,0,43.746359,-70.305033,303069,87.9310515333419,23
23019,county,152640.0,24.240041928721173,24.240041928721173,8.8,32.7,6.1,29.9,9.5,12.5,17.1,19.6,11.3,9.3,25.0,20.8,38.3,2.9,12.845911949685537,59438.0,0.4559,0.9073637316561844,1.6365303983228512,2.0318118297297723,9.92353227503258,4.251885135833075,8.0,29.8,3.9308176100628938,0,0,0.0,True,37,38,2,44.944506,-68.797457,152199,92.2575995807128,6
23027,county,39772.0,2.5143316906366286,2.5143316906366286,8.7,28.6,5.7,30.4,8.6,11.8,16.4,18.2,11.8,8.7,21.6,20.6,34.1,2.8,12.659660062355426,62694.0,0.4304,0.4173790606456803,1.6494015890576286,2.33447257139547,10.148873312865666,4.623473016854802,10.5,33.3,0.0,0,0,0.0,True,1,1,0,44.490051,-69.086158,39607,93.30182037614402,0
23031,county,212691.0,4.231490754192702,4.231490754192702,7.7,29.2,5.3,26.8,8.0,9.7,12.3,16.2,10.0,7.5,19.7,18.7,32.9,2.6,7.866811477683588,79743.0,0.4179,0.998161652350123,1.9568293909944476,1.836606863227596,6.810657241286743,3.3772848844142347,5.4,33.2,0.4701656393547446,0,0,0.0,True,9,9,0,43.422532,-70.64015,211972,91.79419909634164,1
24001,county,68161.0,1.467114625665703,1.467114625665703,9.8,35.6,6.2,26.6,11.3,19.3,17.3,21.6,15.3,9.4,30.7,20.2,37.4,3.5,14.219274951951997,55248.0,0.4506,7.181526092633617,2.020216839541673,2.738329327798412,15.115432233631928,6.746852754497318,4.0,20.8,11.736917005325624,0,0,0.0,True,1,1,5,39.628458,-78.820665,68106,86.71821129384838,8
24003,county,588109.0,2.890620616246308,2.890620616246308,7.3,31.4,4.6,20.4,9.1,11.9,8.5,15.5,10.9,6.3,19.8,15.3,34.2,2.5,5.728019805852316,116009.0,0.4219,17.17521751920137,8.70995002627064,1.2746725363547793,4.017969905820373,4.011338602085933,4.5,44.1,4.931058698302525,0,0,0.0,True,17,18,1,39.071038,-76.604417,588261,64.61829354762467,29
24005,county,850737.0,4.46671533035474,4.46671533035474,8.4,32.9,5.0,21.4,11.3,16.4,12.6,17.4,14.9,8.6,25.3,17.1,34.2,2.9,9.973234971559954,88157.0,0.4559,29.63183686615253,6.076731116667078,2.0060192750699155,6.964465583927501,5.225260932752015,5.3,41.2,3.4088090679023013,0,0,0.0,True,38,42,5,39.368834,-76.620325,854535,54.05983282730151,29
24009,county,93244.0,11.79700570546094,11.79700570546094,6.9,32.6,4.5,20.5,9.1,10.9,8.0,14.9,10.7,6.2,18.8,15.9,35.9,2.6,4.245849598901806,128078.0,0.3768,12.12410450002145,4.631933421989618,1.0966230020430237,6.537675760124985,3.104633961057135,3.2,35.6,2.1449101282656255,0,0,0.0,True,11,11,1,38.551108,-76.54407,92783,75.56732872892626,2
24013,county,173225.0,0.5772838793476692,0.5772838793476692,6.8,29.8,4.7,23.5,8.5,9.5,7.2,13.4,9.3,5.7,22.0,16.1,37.4,2.4,4.991196420839948,111672.0,0.4011,3.6594025111848754,4.13854813104344,1.276098423828927,7.760826305316024,3.1294933603992217,2.9,38.8,3.463703276086015,0,0,0.0,True,1,1,0,39.526206,-76.993056,172891,86.78193101457641,6
24015,county,103876.0,13.477607917131966,13.477607917131966,8.4,34.9,5.4,24.0,11.0,13.9,11.6,18.5,12.4,7.6,26.7,18.5,40.8,3.0,9.955138819361547,86869.0,0.426,6.561669683083677,4.879856752281566,1.553205551883675,8.355788296303828,4.882753403933434,3.9,26.8,0.9626862797951404,0,0,0.0,True,14,14,4,39.614177,-75.936285,103725,82.53013208055759,1
24021,county,273829.0,1.0955742452406427,1.0955742452406427,8.0,31.0,4.7,21.0,9.4,10.9,7.7,14.1,10.5,6.2,19.5,15.7,34.3,2.5,6.061812298916477,115724.0,0.3957,9.787495115564823,10.982036234292204,1.2493618043667598,6.930554304191569,3.69858849651089,4.5,43.6,4.747488396042786,0,0,0.0,True,3,3,1,39.427679,-77.400605,271717,69.50505607514178,13
24027,county,332011.0,11.144209077410084,11.144209077410084,6.0,31.3,4.1,18.2,9.1,9.7,6.4,11.8,9.2,5.6,15.8,13.0,29.6,2.3,5.322414016403071,140971.0,0.4133,19.682781594585723,7.476559511582447,1.1398138052503564,3.068858508764573,3.7301193790762426,3.9,64.0,3.614338079160028,0,0,0.0,True,37,40,1,39.217658,-76.854298,332317,48.358638719801455,12
24031,county,1056910.0,17.125393836750526,17.125393836750526,9.1,28.8,4.3,17.7,9.2,12.5,8.1,14.5,11.3,6.4,18.3,12.8,25.9,2.4,7.115553831452063,125583.0,0.4689,18.16218977964065,20.009840005298464,1.7636340984831969,3.4582282160691853,4.81354250677429,6.7,60.0,10.97539052521028,0,1,0.0,True,181,193,1,39.087069,-77.124126,1062061,41.40551229527585,116
24033,county,957189.0,14.835105710575446,14.835105710575446,13.0,37.3,4.9,15.1,13.6,22.4,15.9,20.2,20.3,10.6,26.5,14.8,41.9,3.5,9.366070859569009,97935.0,0.4076,60.39016328018813,19.95144114694172,2.187317662443521,5.75710218526522,6.647749778809383,10.5,35.6,2.402869234811516,0,0,0.0,True,142,157,7,38.909313,-76.888689,967201,11.574516631511646,23
24035,county,50316.0,7.949757532395261,7.949757532395261,7.3,31.6,4.9,23.9,8.8,10.9,8.3,14.7,10.2,6.3,19.3,16.6,29.2,2.6,6.79505525081485,108332.0,0.4339,5.813260195564036,4.577072899276572,1.384941346700429,6.790346752105834,3.625477519835439,5.0,36.6,0.0,0,0,0.0,True,4,4,0,39.021381,-76.149985,49874,84.15017091978694,0
24037,county,113814.0,0.8786265310067304,0.8786265310067304,7.9,32.6,5.1,21.5,10.3,12.3,10.0,16.6,11.7,7.0,22.3,16.9,37.2,2.7,7.429665946192911,113668.0,0.4102,14.275045249266348,5.685592282144552,1.7276940622649293,8.327873625973648,3.532127241104664,4.0,34.9,6.150385717047112,0,0,0.0,True,1,1,3,38.307223,-76.577954,113777,71.76006466691268,7
24041,county,37663.0,7.965377160608554,7.965377160608554,8.4,31.5,5.0,22.8,9.2,13.1,10.7,16.2,12.3,7.2,21.5,16.3,30.8,2.8,9.186734991901869,81667.0,0.4975,12.115338661285612,7.285664976236625,2.8518746158574064,10.20282728948986,3.166421207658321,4.4,41.5,0.0,0,0,0.0,True,3,3,1,38.7685,-76.098027,37526,76.39593234739665,0
24043,county,154645.0,1.939926929418992,1.939926929418992,9.9,34.8,5.9,23.7,11.4,16.7,14.2,19.4,14.9,8.9,28.4,18.0,39.0,3.2,11.72815157295742,73017.0,0.441,11.056936855378448,6.227165443434964,1.0956630709048112,12.404531676008874,4.970526259635646,5.5,23.0,5.819780788256975,0,0,0.0,True,3,3,5,39.618688,-77.73148,154705,76.26434737624882,9
24045,county,103815.0,7.706015508356211,7.706015508356211,9.5,35.0,5.7,22.0,11.5,17.6,15.8,20.4,14.8,9.4,27.9,18.0,40.9,3.4,13.335259837210424,69421.0,0.4552,25.80937244136204,5.730385782401387,1.1116953353864645,10.465960589899597,6.849915128949242,6.5,28.9,0.9632519385445264,0,0,0.0,True,8,8,5,38.372255,-75.593756,103588,60.73881423686365,1
